uid,method,role,type,gaia_type,dual_truth,truth_source,P_true,f_true,f_true_in_grid,f_rec,P_rec,class,recovered_pre,delta_f,dphi_cycles,frac_err,T_grid_days,df,pts_per_rayleigh,n_obs,band_used,g_med_mag,r_med_mag,n_epochs_joint,chen_period,gaia_period,gaia_period_source
chen_f686_ZTFJ194702.33+311521.0,mhls_h8,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,4.970969356043774,1793,g+r,16.607929249999998,15.5564995,1793,0.6590951,nan,
chen_f686_ZTFJ194702.33+311521.0,ce,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,4.970969356043774,1793,g+r,16.607929249999998,15.5564995,1793,0.6590951,nan,
chen_f686_ZTFJ194702.33+311521.0,ftp_mb,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,4.970969356043774,1793,g+r,16.607929249999998,15.5564995,1793,0.6590951,nan,
chen_f686_ZTFJ194708.10+363849.5,gls_1band,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496099393238948,0.2224150118886961,exact,True,0.00012104587066907868,0.3351305540349402,2.692314360008715e-05,2768.624424629379,7.22334585379948e-05,5.000317080513086,1043,r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194708.10+363849.5,ftp_1band,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496099393238948,0.2224150118886961,exact,True,0.00012104587066907868,0.3351305540349402,2.692314360008715e-05,2768.624424629379,7.22334585379948e-05,5.000317080513086,1043,r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194708.10+363849.5,mbls_h1,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496090922252787,0.22241543093593522,exact,True,0.00011257488450766573,0.31100628368800043,2.503901838707952e-05,2762.661361352075,7.239032865209208e-05,4.989419596638902,1832,g+r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194708.10+363849.5,mhls_h8,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496090922252787,0.22241543093593522,exact,True,0.00011257488450766573,0.31100628368800043,2.503901838707952e-05,2762.661361352075,7.239032865209208e-05,4.989419596638902,1832,g+r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194708.10+363849.5,ce,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496090922252787,0.22241543093593522,exact,True,0.00011257488450766573,0.31100628368800043,2.503901838707952e-05,2762.661361352075,7.239032865209208e-05,4.989419596638902,1832,g+r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194708.10+363849.5,ftp_mb,science,RRc,RRc,False,chen,0.222421,4.495978347368279,True,4.496090922252787,0.22241543093593522,exact,True,0.00011257488450766573,0.31100628368800043,2.503901838707952e-05,2762.661361352075,7.239032865209208e-05,4.989419596638902,1832,g+r,15.8544931,15.3169184,1832,0.222421,0.22241637890861812,gaia_dr3_p1_o
chen_f686_ZTFJ194813.09+322759.9,gls_1band,science,RRc,,False,chen,0.384763,2.59900250283941,True,2.5990189618566513,0.3847605633802817,exact,True,1.6459017241121643e-05,0.044960502059436046,6.332820850745687e-06,2731.66382905934,7.321180174244088e-05,5.000249245421804,975,r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ194813.09+322759.9,ftp_1band,science,RRc,,False,chen,0.384763,2.59900250283941,True,2.5990189618566513,0.3847605633802817,exact,True,1.6459017241121643e-05,0.044960502059436046,6.332820850745687e-06,2731.66382905934,7.321180174244088e-05,5.000249245421804,975,r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ194813.09+322759.9,mbls_h1,science,RRc,,False,chen,0.384763,2.59900250283941,True,2.5990189618566513,0.3847605633802817,exact,True,1.6459017241121643e-05,0.044960502059436046,6.332820850745687e-06,2731.66382905934,7.321180174244088e-05,4.9800057148891455,1764,g+r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ194813.09+322759.9,mhls_h8,science,RRc,,False,chen,0.384763,2.59900250283941,True,1.2995094809283256,0.7695211267605634,f/2,True,1.2994930219110845,3549.778084069526,0.49999683358957464,2731.66382905934,7.321180174244088e-05,4.9800057148891455,1764,g+r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ194813.09+322759.9,ce,science,RRc,,False,chen,0.384763,2.59900250283941,True,2.5990189618566513,0.3847605633802817,exact,True,1.6459017241121643e-05,0.044960502059436046,6.332820850745687e-06,2731.66382905934,7.321180174244088e-05,4.9800057148891455,1764,g+r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ194813.09+322759.9,ftp_mb,science,RRc,,False,chen,0.384763,2.59900250283941,True,2.5990189618566513,0.3847605633802817,exact,True,1.6459017241121643e-05,0.044960502059436046,6.332820850745687e-06,2731.66382905934,7.321180174244088e-05,4.9800057148891455,1764,g+r,17.1682091,16.3961582,1764,0.384763,nan,
chen_f686_ZTFJ195144.35+305335.1,gls_1band,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,5.000249784867354,997,r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195144.35+305335.1,ftp_1band,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,5.000249784867354,997,r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195144.35+305335.1,mbls_h1,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,4.974545402649403,1755,g+r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195144.35+305335.1,mhls_h8,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,4.974545402649403,1755,g+r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195144.35+305335.1,ce,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,4.974545402649403,1755,g+r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195144.35+305335.1,ftp_mb,science,RRab,RRab,True,chen,0.5530223,1.8082453456216867,True,1.8081910762693236,0.5530388978930308,exact,True,5.426935236307884e-05,0.14813707760067688,3.001216206334029e-05,2729.6636342662387,7.326544069162575e-05,4.974545402649403,1755,g+r,14.887615199999999,14.0327663,1755,0.5530223,0.5530320351857785,gaia_dr3_pf
chen_f686_ZTFJ195904.82+363610.3,gls_1band,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,3.494004622941347,0.2862045440449856,exact,True,1.7585119080898437e-06,0.004868659811278619,5.032938455477089e-07,2768.6248747482896,7.22334585379948e-05,5.000316267568979,1005,r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195904.82+363610.3,ftp_1band,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,3.494004622941347,0.2862045440449856,exact,True,1.7585119080898437e-06,0.004868659811278619,5.032938455477089e-07,2768.6248747482896,7.22334585379948e-05,5.000316267568979,1005,r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195904.82+363610.3,mbls_h1,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,3.494063993050528,0.28619968094143,exact,True,5.761159727324383e-05,0.1591613602291811,1.6488692630630386e-05,2762.661820922978,7.239032865209208e-05,4.9894187854798915,1786,g+r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195904.82+363610.3,mhls_h8,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,1.1646879976835094,0.85859904282429,miss,False,2.3293183837697455,6435.118967614694,0.6666611704357898,2762.661820922978,7.239032865209208e-05,4.9894187854798915,1786,g+r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195904.82+363610.3,ce,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,3.494063993050528,0.28619968094143,exact,True,5.761159727324383e-05,0.1591613602291811,1.6488692630630386e-05,2762.661820922978,7.239032865209208e-05,4.9894187854798915,1786,g+r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195904.82+363610.3,ftp_mb,science,RRc,RRc,False,chen,0.2862044,3.494006381453255,True,3.494063993050528,0.28619968094143,exact,True,5.761159727324383e-05,0.1591613602291811,1.6488692630630386e-05,2762.661820922978,7.239032865209208e-05,4.9894187854798915,1786,g+r,16.966114,16.4642754,1786,0.2862044,0.2862040222175967,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,gls_1band,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,4.60200668896321,0.217296511627907,exact,True,0.00012096669455363696,0.3327345084624751,2.6284949832915416e-05,2750.629085883964,7.270612185546023e-05,5.000310681867129,1034,r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,ftp_1band,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,4.60200668896321,0.217296511627907,exact,True,0.00012096669455363696,0.3327345084624751,2.6284949832915416e-05,2750.629085883964,7.270612185546023e-05,5.000310681867129,1034,r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,mbls_h1,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,4.60200668896321,0.217296511627907,exact,True,0.00012096669455363696,0.3327345084624751,2.6284949832915416e-05,2750.629085883964,7.270612185546023e-05,4.978531741362173,1829,g+r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,mhls_h8,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,1.1505016722408026,0.869186046511628,miss,False,3.451625983416961,9494.142823579534,0.7500065712374582,2750.629085883964,7.270612185546023e-05,4.978531741362173,1829,g+r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,ce,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,4.602079395085066,0.21729307866091602,exact,True,4.826057269813333e-05,0.13274693496490306,1.048657845003555e-05,2750.629085883964,7.270612185546023e-05,4.978531741362173,1829,g+r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ195948.02+304951.8,ftp_mb,science,RRc,RRc,False,chen,0.2172908,4.602127655657764,True,4.60200668896321,0.217296511627907,exact,True,0.00012096669455363696,0.3327345084624751,2.6284949832915416e-05,2750.629085883964,7.270612185546023e-05,4.978531741362173,1829,g+r,17.5394592,16.493867899999998,1829,0.2172908,0.21729425306966108,gaia_dr3_p1_o
chen_f686_ZTFJ200017.37+343215.1,gls_1band,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015385726668593,0.49618293251137946,exact,True,0.00011061853110927444,0.30626122655883037,5.488401473549384e-05,2768.6249626320787,7.22334585379948e-05,5.000316108845156,1064,r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200017.37+343215.1,ftp_1band,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015313493210055,0.49620071684587813,miss,False,0.00018285198964740346,0.5062485830047436,9.072305691990022e-05,2768.6249626320787,7.22334585379948e-05,5.000316108845156,1064,r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200017.37+343215.1,mbls_h1,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015352306466797,0.49619116061803814,exact,True,0.00014403873290547153,0.39778625464660033,7.146563835182727e-05,2761.661718502175,7.241653993772178e-05,4.987612699016662,1869,g+r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200017.37+343215.1,mhls_h8,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015352306466797,0.49619116061803814,exact,True,0.00014403873290547153,0.39778625464660033,7.146563835182727e-05,2761.661718502175,7.241653993772178e-05,4.987612699016662,1869,g+r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200017.37+343215.1,ce,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015352306466797,0.49619116061803814,exact,True,0.00014403873290547153,0.39778625464660033,7.146563835182727e-05,2761.661718502175,7.241653993772178e-05,4.987612699016662,1869,g+r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200017.37+343215.1,ftp_mb,science,RRab,RRab,False,chen,0.4961557,2.0154963451997023,True,2.015352306466797,0.49619116061803814,exact,True,0.00014403873290547153,0.39778625464660033,7.146563835182727e-05,2761.661718502175,7.241653993772178e-05,4.987612699016662,1869,g+r,16.7285881,15.619426749999999,1869,0.4961557,0.4961425492517094,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,gls_1band,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,5.000310626019092,1032,r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,ftp_1band,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,5.000310626019092,1032,r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,mbls_h1,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,4.978531680504767,1826,g+r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,mhls_h8,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,4.978531680504767,1826,g+r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,ce,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,4.978531680504767,1826,g+r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200034.85+303459.6,ftp_mb,science,RRab,RRab,False,chen,0.5760541,1.7359480646001826,True,1.7359313654209685,0.5760596414809851,exact,True,1.6699179214096915e-05,0.04593324856970835,9.619630652915305e-06,2750.6291166055016,7.270612185546023e-05,4.978531680504767,1826,g+r,17.36487675,16.1499958,1826,0.5760541,0.5760658983653423,gaia_dr3_pf
chen_f686_ZTFJ200132.73+340521.1,gls_1band,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915197919676394,0.3234655015304096,exact,True,3.7259153098379016e-05,0.10315662347639971,1.2052195897240802e-05,2768.6250195764005,7.22334585379948e-05,5.000316006000022,955,r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
chen_f686_ZTFJ200132.73+340521.1,ftp_1band,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915197919676394,0.3234655015304096,exact,True,3.7259153098379016e-05,0.10315662347639971,1.2052195897240802e-05,2768.6250195764005,7.22334585379948e-05,5.000316006000022,955,r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
chen_f686_ZTFJ200132.73+340521.1,mbls_h1,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915345064812803,0.32346396195919513,exact,True,5.197366673925785e-05,0.143533688606459,1.6811890795947696e-05,2761.661772422958,7.241653993772178e-05,4.987612596474345,1761,g+r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
chen_f686_ZTFJ200132.73+340521.1,mhls_h8,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915345064812803,0.32346396195919513,exact,True,5.197366673925785e-05,0.143533688606459,1.6811890795947696e-05,2761.661772422958,7.241653993772178e-05,4.987612596474345,1761,g+r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
chen_f686_ZTFJ200132.73+340521.1,ce,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915345064812803,0.32346396195919513,exact,True,5.197366673925785e-05,0.143533688606459,1.6811890795947696e-05,2761.661772422958,7.241653993772178e-05,4.987612596474345,1761,g+r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
chen_f686_ZTFJ200132.73+340521.1,ftp_mb,science,RRc,RRc,False,chen,0.3234694,3.091482532814541,True,3.0915345064812803,0.32346396195919513,exact,True,5.197366673925785e-05,0.143533688606459,1.6811890795947696e-05,2761.661772422958,7.241653993772178e-05,4.987612596474345,1761,g+r,16.561162,15.6553783,1761,0.3234694,0.32345645633071,gaia_dr3_p1_o
gaia_f686_2033031810522004096,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.06264023934181,0.484815519898468,exact,True,7.812725890854466e-05,0.16712190042044153,3.7875873009893935e-05,2139.098475425504,9.349289454001496e-05,5.000237306920795,58,r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033031810522004096,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.06264023934181,0.484815519898468,exact,True,7.812725890854466e-05,0.16712190042044153,3.7875873009893935e-05,2139.098475425504,9.349289454001496e-05,5.000237306920795,58,r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033031810522004096,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.0625196027182437,0.4848438767234387,exact,True,0.00019876388247475063,0.38020713082928925,9.63601651554138e-05,1912.85824212851,0.00010454783063251438,4.47150989535316,113,g+r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033031810522004096,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.062624150548876,0.48481930153581027,exact,True,9.421605184245507e-05,0.18022195130764718,4.56756740852216e-05,1912.85824212851,0.00010454783063251438,4.47150989535316,113,g+r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033031810522004096,ce,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.062624150548876,0.48481930153581027,exact,True,9.421605184245507e-05,0.18022195130764718,4.56756740852216e-05,1912.85824212851,0.00010454783063251438,4.47150989535316,113,g+r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033031810522004096,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.48479715708740306,2.0627183666007185,True,2.062624150548876,0.48481930153581027,exact,True,9.421605184245507e-05,0.18022195130764718,4.56756740852216e-05,1912.85824212851,0.00010454783063251438,4.47150989535316,113,g+r,16.4374008,15.6210804,113,nan,0.48479715708740306,gaia_dr3_pf
gaia_f686_2033046275972983040,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,1.5829281974569933,0.6317405941763629,exact,True,3.6774550738583045e-05,0.07866438580555221,2.3232516271434105e-05,2139.0984859270975,9.349289454001496e-05,5.000237282372856,58,r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2033046275972983040,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,1.5829281974569933,0.6317405941763629,exact,True,3.6774550738583045e-05,0.07866438580555221,2.3232516271434105e-05,2139.0984859270975,9.349289454001496e-05,5.000237282372856,58,r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2033046275972983040,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,2.585572399372713,0.38676155432453196,miss,False,1.0026809764664584,1917.9865378906488,0.6334489921143766,1912.8582100458443,0.00010454783063251438,4.471509873400931,113,g+r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2033046275972983040,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,1.5829587036069002,0.6317284195231491,exact,True,6.728070064543346e-05,0.12869844060725413,4.2504937276053514e-05,1912.8582100458443,0.00010454783063251438,4.471509873400931,113,g+r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2033046275972983040,ce,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,1.5829587036069002,0.6317284195231491,exact,True,6.728070064543346e-05,0.12869844060725413,4.2504937276053514e-05,1912.8582100458443,0.00010454783063251438,4.471509873400931,113,g+r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2033046275972983040,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.6317552710999964,1.5828914229062547,True,1.5829587036069002,0.6317284195231491,exact,True,6.728070064543346e-05,0.12869844060725413,4.2504937276053514e-05,1912.8582100458443,0.00010454783063251438,4.471509873400931,113,g+r,15.4352846,15.18056585,113,nan,0.6317552710999964,gaia_dr3_pf
gaia_f686_2034389191980002688,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407640085115,0.5768983457064359,exact,True,5.3987409800448916e-05,0.1065596890571354,3.114621745950285e-05,1973.787767388858,0.0001013273887931908,5.000030987655674,60,r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2034389191980002688,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407640085115,0.5768983457064359,exact,True,5.3987409800448916e-05,0.1065596890571354,3.114621745950285e-05,1973.787767388858,0.0001013273887931908,5.000030987655674,60,r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2034389191980002688,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407448582546,0.5768984094407388,exact,True,5.379590723131322e-05,0.0967752298616986,3.103573650321322e-05,1798.9329456901178,0.00011117287381878821,4.557227554358374,111,g+r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2034389191980002688,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407448582546,0.5768984094407388,exact,True,5.379590723131322e-05,0.0967752298616986,3.103573650321322e-05,1798.9329456901178,0.00011117287381878821,4.557227554358374,111,g+r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2034389191980002688,ce,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407448582546,0.5768984094407388,exact,True,5.379590723131322e-05,0.0967752298616986,3.103573650321322e-05,1798.9329456901178,0.00011117287381878821,4.557227554358374,111,g+r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2034389191980002688,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.5769163139077633,1.7333536526753146,True,1.733407448582546,0.5768984094407388,exact,True,5.379590723131322e-05,0.0967752298616986,3.103573650321322e-05,1798.9329456901178,0.00011117287381878821,4.557227554358374,111,g+r,16.4766731,15.493576050000001,111,nan,0.5769163139077633,gaia_dr3_pf
gaia_f686_2035406446387785088,gls_1band,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990981862397406,0.3343383698082526,exact,True,1.0898466314746003e-05,0.021511257287230585,3.6437621840311007e-06,1973.7875647810288,0.0001013273887931908,5.000031500905146,60,r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
gaia_f686_2035406446387785088,ftp_1band,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990981862397406,0.3343383698082526,exact,True,1.0898466314746003e-05,0.021511257287230585,3.6437621840311007e-06,1973.7875647810288,0.0001013273887931908,5.000031500905146,60,r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
gaia_f686_2035406446387785088,mbls_h1,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990977291159773,0.33433888079178387,exact,True,1.54697039476126e-05,0.030517341404719192,5.172096753301855e-06,1972.7165760938078,0.00010137875101378751,4.927784224990563,116,g+r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
gaia_f686_2035406446387785088,mhls_h8,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990977291159773,0.33433888079178387,exact,True,1.54697039476126e-05,0.030517341404719192,5.172096753301855e-06,1972.7165760938078,0.00010137875101378751,4.927784224990563,116,g+r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
gaia_f686_2035406446387785088,ce,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990977291159773,0.33433888079178387,exact,True,1.54697039476126e-05,0.030517341404719192,5.172096753301855e-06,1972.7165760938078,0.00010137875101378751,4.927784224990563,116,g+r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
